Cat,Res,Region,Dataset,mean,sem,median,ci68_hi,ci68_lo
Satellite,0.1,Congo,pr_per_ccscdr,0.09344164250897218,0.5018845016408343,-0.04486736331888388,0.5953261441498064,-0.4084428591318621
Satellite,0.1,Congo,pr_per_now,0.9586843770304792,0.352639272033546,-0.026700096320715235,1.3113236490640252,0.6060451049969331
Satellite,0.1,SEA,pr_chirps,-0.6006259465961994,0.34323467543412994,-0.03715214074301608,-0.25739127116206945,-0.9438606220303294
Satellite,0.1,SEA,pr_gpm,-0.22909044308075016,0.30069223411455837,-0.01374959383649522,0.0716017910338082,-0.5297826771953085
Satellite,0.1,SEA,pr_per_ccs,1.4294953754571054,0.5005366128725174,-0.06075150740031778,1.9300319883296226,0.928958762584588
Satellite,0.1,SEA,pr_per_ccscdr,-1.599357662715429,0.7735714121346542,-0.03546429948035075,-0.8257862505807747,-2.372929074850083
Satellite,0.1,SEA,pr_per_now,1.0052187437500095,0.3492570638869366,0.019517614567512907,1.354475807636946,0.655961679863073
Satellite,0.1,Tropics,pr_chirps,-0.22185256138506682,0.15773420524599815,-0.01972516988535036,-0.06411835613906866,-0.37958676663106494
Satellite,0.1,Tropics,pr_gpm,-0.28121596015952594,0.14510628648876328,-0.03171442138098765,-0.13610967367076265,-0.4263222466482892
Satellite,0.1,Tropics,pr_per_ccs,0.2447284801948204,0.25389742540340104,-0.027591707210286767,0.49862590559822145,-0.009168945208580637
Satellite,0.1,Tropics,pr_per_ccscdr,-0.3708197182752918,0.3029652758841191,-0.014591793430933916,-0.06785444239117272,-0.673784994159411
Satellite,0.1,Tropics,pr_per_now,0.379805480042633,0.17505135558332313,-0.010897072696125722,0.5548568356259561,0.20475412445930985
Satellite,0.25,Amazon,pr_chirps,-0.7306028802192692,0.831168059269769,-0.04917680912255834,0.10056517905049978,-1.5617709394890382
Satellite,0.25,Amazon,pr_cmorph,-2.0092342259079095,0.9192024540018521,0.0056446488911738105,-1.0900317719060575,-2.9284366799097614
Satellite,0.25,Amazon,pr_gpm,-2.4110914567213335,1.1273300540960651,-0.18763370544314092,-1.2837614026252684,-3.5384215108173986
Satellite,0.25,Amazon,pr_per_ccs,2.061502975130657,1.4275131349159491,0.08576651954843904,3.489016110046606,0.633989840214708
Satellite,0.25,Amazon,pr_per_ccscdr,1.2756222383426763,1.4016322719528163,0.027550284787033665,2.6772545102954926,-0.12601003361013996
Satellite,0.25,Amazon,pr_per_cdr,-1.4166972721973037,0.6541925169837453,-0.08631480062688343,-0.7625047552135584,-2.0708897891810487
Satellite,0.25,Amazon,pr_per_now,1.6204774934912174,1.204919991913204,0.034957312599955555,2.8253974854044213,0.4155575015780133
Satellite,0.25,Amazon,pr_per_per,-0.9474695512700387,0.6119539386194564,-0.04588253664632782,-0.3355156126505824,-1.559423489889495
Satellite,0.25,Amazon,pr_trmm,-0.4124875373914844,0.7801282400502493,-0.09719456292364155,0.36764070265876486,-1.1926157774417336
Satellite,0.25,Congo,pr_chirps,2.6002407891698107,0.7330226681920671,0.06888903926911928,3.333263457361878,1.8672181209777436
Satellite,0.25,Congo,pr_cmorph,-2.450263442181713,1.1822939805982806,-0.03847020532685809,-1.2679694615834325,-3.6325574227799935
Satellite,0.25,Congo,pr_gpm,0.4111684670145432,1.4613560039370193,0.09612382303886612,1.8725244709515625,-1.050187536922476
Satellite,0.25,Congo,pr_per_ccs,2.3571115321114045,2.307825407073154,0.059073633359646986,4.6649369391845585,0.04928612503825036
Satellite,0.25,Congo,pr_per_ccscdr,2.932323014191843,1.6794983426041754,0.12490288442299895,4.6118213567960185,1.2528246715876676
Satellite,0.25,Congo,pr_per_cdr,-0.3555735904979272,0.6552128553896799,-0.01774884255611445,0.2996392648917527,-1.010786445887607
Satellite,0.25,Congo,pr_per_now,1.5115265062742673,1.3391644911833698,-0.024004384913622435,2.850690997457637,0.17236201509089755
Satellite,0.25,Congo,pr_per_per,0.6342409595116876,1.0867162374034387,0.056087099822046495,1.7209571969151263,-0.4524752778917511
Satellite,0.25,Congo,pr_trmm,1.404987764192216,1.046565789145527,0.09359537554168697,2.451553553337743,0.35842197504668905
Satellite,0.25,SEA,pr_chirps,-0.11472203448467233,1.0833888160145932,-0.04395835301360147,0.9686667815299209,-1.1981108504992655
Satellite,0.25,SEA,pr_cmorph,0.5543189247181781,1.1807325385925687,0.17425480339516328,1.7350514633107468,-0.6264136138743905
Satellite,0.25,SEA,pr_gpm,-0.22735794515020094,1.179968741681296,-0.044320598231270304,0.9526107965310951,-1.407326686831497
Satellite,0.25,SEA,pr_per_ccs,4.418886312882424,1.6947939572411777,-0.05748253735271304,6.113680270123601,2.724092355641246
Satellite,0.25,SEA,pr_per_ccscdr,4.780962913911827,2.4822033678788737,0.07735023849612316,7.263166281790701,2.298759546032953
Satellite,0.25,SEA,pr_per_cdr,0.7484877781978376,0.6731536449637581,-0.04304564892394652,1.4216414231615957,0.07533413323407956
Satellite,0.25,SEA,pr_per_now,3.190613229533725,1.4317384628710226,0.03885224788013372,4.622351692404747,1.7588747666627023
Satellite,0.25,SEA,pr_per_per,1.6503622301016665,0.6677392184717026,0.05850893045603937,2.318101448573369,0.9826230116299639
Satellite,0.25,SEA,pr_trmm,1.4703708301142167,0.7506766910321998,0.054591066246864724,2.2210475211464162,0.7196941390820168
Satellite,0.25,Tropics,pr_chirps,0.16878854718101463,0.5236273305615511,-0.041695805847856426,0.6924158777425657,-0.3548387833805364
Satellite,0.25,Tropics,pr_cmorph,-0.8240358902407495,0.5353119784691941,0.05603193922975752,-0.28872391177155543,-1.3593478687099436
Satellite,0.25,Tropics,pr_gpm,-0.8094533003122227,0.6048149369844349,-0.08074222100497497,-0.20463836332778784,-1.4142682372966577
Satellite,0.25,Tropics,pr_per_ccs,2.471760655672466,0.8253758756304767,0.04143038675450597,3.2971365313029426,1.646384780041989
Satellite,0.25,Tropics,pr_per_ccscdr,2.549891486145853,0.9474360517472273,0.08171592541218345,3.4973275378930806,1.6024554343986257
Satellite,0.25,Tropics,pr_per_cdr,-0.2047696608183637,0.3363665663254026,-0.04594866069415675,0.13159690550703892,-0.5411362271437663
Satellite,0.25,Tropics,pr_per_now,1.5894621241043758,0.6620082963529005,0.008666721556258689,2.2514704204572764,0.9274538277514753
Satellite,0.25,Tropics,pr_per_per,0.14778815404015416,0.35186880081142513,0.015280050861651155,0.4996569548515793,-0.20408064677127097
Satellite,0.25,Tropics,pr_trmm,0.573339415379406,0.40851409265291494,0.0021541990602624364,0.981853508032321,0.16482532272649109
Satellite,0.5,Amazon,pr_chirps,-5.5759421525143225,2.5296376936975857,-0.15114638523513996,-3.0463044588167367,-8.105579846211908
Satellite,0.5,Amazon,pr_cmorph,-9.322407118947783,2.6688486411783314,-0.1081872158845024,-6.653558477769452,-11.991255760126116
Satellite,0.5,Amazon,pr_gpcp,-2.9740888542498176,2.21214369170118,-0.4155375972511268,-0.7619451625486375,-5.186232545950998
Satellite,0.5,Amazon,pr_gpm,-8.543056314615823,3.1960977230729197,-0.7546680534871144,-5.346958591542903,-11.739154037688742
Satellite,0.5,Amazon,pr_per_ccs,-5.660314512979909,3.2738343573385884,-0.13974540264536242,-2.3864801556413204,-8.934148870318497
Satellite,0.5,Amazon,pr_per_ccscdr,-5.94042803272571,3.2354551937118625,-0.4410583700495755,-2.7049728390138474,-9.175883226437573
Satellite,0.5,Amazon,pr_per_cdr,-5.45298712261447,1.7534687499522699,-0.26125565436140297,-3.6995183726622,-7.20645587256674
