Cat,Res,Region,Dataset,mean,sem,median,ci68_hi,ci68_lo
Reanalysis,2.0,Congo,pr_merra,12.259974310957048,11.320792848849086,-0.3926810914137581,23.580767159806136,0.9391814621079622
Reanalysis,2.0,Congo,pr_noaa,-0.924526449268384,0.8248519084584013,0.06910012441915749,-0.09967454080998273,-1.7493783577267852
Reanalysis,2.0,SEA,pr_era,-5.5211508688396345,8.163577321592188,0.12093012990462493,2.642426452752553,-13.684728190431823
Reanalysis,2.0,SEA,pr_jra,5.775256415590545,4.658596073154932,0.47460446552777863,10.433852488745476,1.1166603424356127
Reanalysis,2.0,SEA,pr_merra,-4.765593830052407,18.166515964900228,-0.33480968054651505,13.400922134847821,-22.932109794952634
Reanalysis,2.0,SEA,pr_noaa,-0.1139155645321007,1.7832798315066747,0.06655902162671327,1.669364266974574,-1.8971953960387753
Reanalysis,2.0,Tropics,pr_era,2.9526958113470783,2.8805494665351414,0.09880620371712397,5.83324527788222,0.07214634481193682
Reanalysis,2.0,Tropics,pr_jra,3.439925730956631,3.5828864265462594,0.11797880565744175,7.022812157502891,-0.14296069558962854
Reanalysis,2.0,Tropics,pr_merra,-1.5943086025636009,6.687116750913643,-0.46622464205468317,5.092808148350042,-8.281425353477244
Reanalysis,2.0,Tropics,pr_noaa,8.652057911341034,3.581713473610982,0.08873568681786698,12.233771384952016,5.070344437730052
Satellite,0.05,Amazon,pr_chirps,0.01725275520276436,0.023183723538007236,-0.0008148039538409274,0.040436478740771595,-0.005930968335242877
Satellite,0.05,Amazon,pr_per_ccs,0.015514573173315909,0.07139477617285225,-0.005599852937890576,0.08690934934616816,-0.055880202999536346
Satellite,0.05,Amazon,pr_per_ccscdr,-0.044535606143488254,0.07513444544092636,-0.004196402400653904,0.030598839297438105,-0.11967005158441461
Satellite,0.05,Amazon,pr_per_now,-0.10092401740381034,0.04725233576829858,-0.0014240420065365297,-0.05367168163551176,-0.14817635317210892
Satellite,0.05,Congo,pr_chirps,0.04759492576487783,0.017367965795707138,0.0030232437470050855,0.06496289156058496,0.030226959969170693
Satellite,0.05,Congo,pr_per_ccs,-0.27665797099698985,0.11077459975943432,-0.012899740466735619,-0.16588337123755553,-0.3874325707564242
Satellite,0.05,Congo,pr_per_ccscdr,-0.058959548980211274,0.08143222053820946,0.006431075892985144,0.02247267155799819,-0.14039176951842075
Satellite,0.05,Congo,pr_per_now,0.012787959305938436,0.041218640160786676,0.0036032165234486943,0.05400659946672511,-0.02843068085484824
Satellite,0.05,SEA,pr_chirps,-0.09871243401300822,0.03921508038626324,0.0005573874895971214,-0.05949735362674498,-0.13792751439927148
Satellite,0.05,SEA,pr_per_ccs,-0.3111546390117404,0.08581723467019084,-0.007151827929767155,-0.22533740434154956,-0.3969718736819312
Satellite,0.05,SEA,pr_per_ccscdr,-0.338094021992953,0.10884323364376568,-0.0046210996845313275,-0.22925078834918733,-0.4469372556367187
Satellite,0.05,SEA,pr_per_now,-0.04634313017323983,0.046642955613350245,-0.005643947736021932,0.00029982544011041695,-0.09298608578659007
Satellite,0.05,Tropics,pr_chirps,0.025510723769817483,0.017183772269943033,0.0007276844549897819,0.04269449603976051,0.00832695149987445
Satellite,0.05,Tropics,pr_per_ccs,-0.14204989324046793,0.042485837432169424,-0.0044835709162780926,-0.09956405580829851,-0.18453573067263734
Satellite,0.05,Tropics,pr_per_ccscdr,-0.15393494125407292,0.0469081751272347,-0.0024713999444884445,-0.10702676612683823,-0.2008431163813076
Satellite,0.05,Tropics,pr_per_now,-0.05063194283958205,0.02471232237188773,-0.002517878843786519,-0.025919620467694318,-0.07534426521146978
Satellite,0.1,Amazon,pr_chirps,-0.06255749700169783,0.07919292234450374,-0.0027048297713503076,0.016635425342805918,-0.14175041934620158
Satellite,0.1,Amazon,pr_gpm,-0.2404331424169928,0.09927611010579626,-0.004421968316179787,-0.14115703231119653,-0.33970925252278905
Satellite,0.1,Amazon,pr_per_ccs,0.07387436900914288,0.19738580735341177,-0.010484912088926397,0.2712601763625546,-0.12351143834426889
Satellite,0.1,Amazon,pr_per_ccscdr,-0.10073077710163922,0.20729200651253482,-0.0008810979893673161,0.1065612294108956,-0.308022783614174
Satellite,0.1,Amazon,pr_per_now,-0.29796085803806555,0.14066148971154693,-4.786157309698846e-05,-0.1572993683265186,-0.4386223477496125
Satellite,0.1,Congo,pr_chirps,0.10670947377069208,0.05933664747256415,0.007731049806363833,0.16604612124325624,0.04737282629812793
Satellite,0.1,Congo,pr_gpm,-0.160033812169721,0.0990410040582525,0.000808764260043558,-0.06099280811146851,-0.2590748162279735
Satellite,0.1,Congo,pr_per_ccs,-0.03044621392438171,0.30743468893226106,0.012311441233605641,0.2769884750078794,-0.33788090285664274
Satellite,0.1,Congo,pr_per_ccscdr,-0.03757451710037433,0.20475898828250963,0.008247527078129674,0.1671844711821353,-0.24233350538288395
Satellite,0.1,Congo,pr_per_now,-0.09178101586741272,0.12628583040329533,0.005298187177085534,0.03450481453588261,-0.21806684627070805
Satellite,0.1,SEA,pr_chirps,-0.12755250386336953,0.12386107248856049,-0.004646449832879226,-0.00369143137480904,-0.25141357635193
Satellite,0.1,SEA,pr_gpm,-0.0410734052308729,0.1391832293520535,-0.00011608812438454995,0.09810982412118059,-0.1802566345829264
Satellite,0.1,SEA,pr_per_ccs,-0.4333470961201358,0.2441926705142907,-0.007127878161656919,-0.18915442560584508,-0.6775397666344265
Satellite,0.1,SEA,pr_per_ccscdr,-0.5854663686197933,0.297975737356236,-0.025984446942785868,-0.2874906312635573,-0.8834421059760293
Satellite,0.1,SEA,pr_per_now,-0.09709280725689182,0.1455883710300103,-0.015622684190794468,0.04849556377311848,-0.2426811782869021
Satellite,0.1,Tropics,pr_chirps,0.0658225461273321,0.058625322837154895,0.0006944381834621033,0.124447868964487,0.007197223290177204
Satellite,0.1,Tropics,pr_gpm,-0.22069538916913012,0.060971343599970175,-0.003701219935512582,-0.15972404556915995,-0.2816667327691003
Satellite,0.1,Tropics,pr_per_ccs,-0.20252616839786072,0.11856235020235223,-0.005212374331949895,-0.0839638181955085,-0.3210885186002129
Satellite,0.1,Tropics,pr_per_ccscdr,-0.3170129202378178,0.12903460413749532,-0.007912343210195016,-0.18797831610032248,-0.44604752437531314
Satellite,0.1,Tropics,pr_per_now,-0.21835965314439762,0.07544035549991003,-0.0044354329658610955,-0.14291929764448758,-0.29380000864430766
Satellite,0.25,Amazon,pr_chirps,0.158362515905283,0.3101404278439919,0.0024167922468080806,0.46850294374927487,-0.15177791193870888
Satellite,0.25,Amazon,pr_cmorph,0.281259439865561,0.3686032096252568,-0.009885540689866345,0.6498626494908177,-0.08734376975969577
Satellite,0.25,Amazon,pr_gpm,-0.8865996576390143,0.3893026493775637,-0.028304447602267895,-0.49729700826145057,-1.275902307016578
Satellite,0.25,Amazon,pr_per_ccs,0.7802396695496854,0.5769485293776735,0.012996420148949608,1.3571881989273589,0.20329114017201189
Satellite,0.25,Amazon,pr_per_ccscdr,-0.03146723133560898,0.5809705287864669,-0.03254542392354766,0.5495032974508579,-0.612437760122076
Satellite,0.25,Amazon,pr_per_cdr,-0.07965887056944719,0.31300983444414276,-0.0052771490447926835,0.23335096387469556,-0.39266870501358997
Satellite,0.25,Amazon,pr_per_now,0.15071925328942903,0.4998784801995949,0.01361688658993073,0.6505977334890239,-0.3491592269101659
Satellite,0.25,Amazon,pr_per_per,0.4167074803542717,0.3435619641991404,0.03319976582427336,0.7602694445534122,0.07314551615513126
Satellite,0.25,Amazon,pr_trmm,0.06934020047893234,0.2861261521189926,0.004203594117763686,0.355466352597925,-0.21678595164006026
Satellite,0.25,Congo,pr_chirps,0.1755000208932076,0.2420748999069306,0.011497100775134507,0.4175749208001382,-0.066574879013723
Satellite,0.25,Congo,pr_cmorph,0.34455582877122937,0.7000074444537369,-0.00890275397179378,1.0445632732249663,-0.3554516156825075
Satellite,0.25,Congo,pr_gpm,-0.5853488276510382,0.49194409402905553,0.027552390295608943,-0.0934047336219827,-1.0772929216800937
Satellite,0.25,Congo,pr_per_ccs,0.7899765093696568,0.9368587813620407,0.030077017177721647,1.7268352907316975,-0.1468822719923839
Satellite,0.25,Congo,pr_per_ccscdr,-0.4554227719032025,0.6189479975747783,-0.03485611486581751,0.16352522567157574,-1.0743707694779807
Satellite,0.25,Congo,pr_per_cdr,0.23807571449902662,0.25625763295064324,0.018894157575360657,0.49433334744966984,-0.018181918451616624
Satellite,0.25,Congo,pr_per_now,0.5189742654535168,0.4442873247519345,-0.014241244001270276,0.9632615902054513,0.07468694070158227
Satellite,0.25,Congo,pr_per_per,-0.42622708852884766,0.6401522860107135,0.03177856599307159,0.21392519748186584,-1.066379374539561
Satellite,0.25,Congo,pr_trmm,0.2131455359657145,0.38920180263335635,0.02692148964752979,0.6023473385990709,-0.17605626666764185
Satellite,0.25,SEA,pr_chirps,-0.7614978578044816,0.4243352438468263,-0.016646796653597924,-0.33716261395765534,-1.185833101651308
Satellite,0.25,SEA,pr_cmorph,-0.5523311107063364,0.5035981047328614,0.0028518307874315697,-0.048733005973475074,-1.055929215439198
Satellite,0.25,SEA,pr_gpm,-0.19195655607735862,0.5751267648046238,-0.007004433505186807,0.38317020872726515,-0.7670833208819824
Satellite,0.25,SEA,pr_per_ccs,-1.287993952561091,0.7294876733123105,-0.013647895077860399,-0.5585062792487806,-2.0174816258734016
Satellite,0.25,SEA,pr_per_ccscdr,-1.1276970939376831,0.8943589928261949,0.005037085154461239,-0.23333810111148823,-2.022056086763878
Satellite,0.25,SEA,pr_per_cdr,0.12221570626262969,0.37244670998639273,-0.019866244384201568,0.4946624162490224,-0.25023100372376306
Satellite,0.25,SEA,pr_per_now,-0.19411844489207733,0.528868244785203,-0.024332412372593273,0.3347497998931257,-0.7229866896772803
Satellite,0.25,SEA,pr_per_per,-0.15539867686845119,0.3724010454665896,-0.0030058849066758307,0.2170023685981384,-0.5277997223350408
Satellite,0.25,SEA,pr_trmm,-0.6253522564715547,0.3707313152764738,-0.0056497000298590125,-0.2546209411950809,-0.9960835717480285
Satellite,0.25,Tropics,pr_chirps,-0.04079500662532616,0.2110721739314907,0.00022132701472489264,0.17027716730616455,-0.25186718055681684
Satellite,0.25,Tropics,pr_cmorph,-0.010625634705969741,0.2354710140501273,0.000584723886540225,0.22484537934415755,-0.24609664875609705
Satellite,0.25,Tropics,pr_gpm,-0.5331128817790963,0.24376605845131286,-0.010648363657807303,-0.2893468233277835,-0.7768789402304092
Satellite,0.25,Tropics,pr_per_ccs,0.08954843221893781,0.3408472096688966,-0.0015436896239032212,0.4303956418878344,-0.25129877744995877
Satellite,0.25,Tropics,pr_per_ccscdr,-0.46440761807964487,0.36243386477819933,-0.027290851990359678,-0.10197375330144554,-0.8268414828578442
Satellite,0.25,Tropics,pr_per_cdr,0.07519403913358744,0.17615171452655906,-0.007600025351661109,0.2513457536601465,-0.10095767539297162
Satellite,0.25,Tropics,pr_per_now,0.037563192812923536,0.2588474907890292,-0.009310389548120072,0.2964106836019527,-0.22128429797610566
Satellite,0.25,Tropics,pr_per_per,-0.02040976943602317,0.20944347484885617,0.017579955000860834,0.189033705412833,-0.22985324428487935
Satellite,0.25,Tropics,pr_trmm,-0.13893770089623217,0.17241385164186063,0.0063864299063548175,0.03347615074562846,-0.31135155253809277
Satellite,0.5,Amazon,pr_chirps,0.02602754690440859,0.930995762348547,0.0037699034268397196,0.9570233092529555,-0.9049682154441384
Satellite,0.5,Amazon,pr_cmorph,-2.50822609073011,1.0847397960528247,-0.08006910455021149,-1.4234862946772855,-3.5929658867829346
Satellite,0.5,Amazon,pr_gpcp,-0.41178007279327977,0.8654633707573559,0.018383179912720482,0.45368329796407614,-1.2772434435506357
Satellite,0.5,Amazon,pr_gpm,-1.6467665192271757,1.0710178126337113,-0.050366308583029304,-0.5757487065934643,-2.717784331860887
Satellite,0.5,Amazon,pr_per_ccs,-1.9461059541598567,1.2507596816011757,-0.08892338002196712,-0.695346272558681,-3.196865635761032
Satellite,0.5,Amazon,pr_per_ccscdr,-1.2414842275328042,1.271744896066187,-0.08169503481831919,0.03026066853338283,-2.5132291235989914
Satellite,0.5,Amazon,pr_per_cdr,-0.8789671302483354,0.8490026291979348,-0.01800635681256299,-0.029964501050400605,-1.7279697594462702
Satellite,0.5,Amazon,pr_per_now,-1.464067518818483,1.190203464642421,-0.003807340282680022,-0.27386405417606197,-2.654270983460904
Satellite,0.5,Amazon,pr_per_per,-1.0801310280822214,1.1870876554060261,-0.06491401546618823,0.10695662732380473,-2.2672186834882475
Satellite,0.5,Amazon,pr_trmm,-1.0773215836675973,0.9500625130038537,0.03561939284857557,-0.12725907066374365,-2.027384096671451
Satellite,0.5,Congo,pr_chirps,0.7105420435727942,0.7130432846267422,0.0857386837879085,1.4235853281995363,-0.002501241053948
Satellite,0.5,Congo,pr_cmorph,-0.5051116876226269,2.2012496887013877,-0.0658856996948307,1.6961380010787608,-2.706361376324015
Satellite,0.5,Congo,pr_gpcp,0.416530900159276,0.7933752700571473,0.0573305318643179,1.2099061702164233,-0.37684436989787123
Satellite,0.5,Congo,pr_gpm,-1.759985351134634,1.4250895932417549,0.027212789199720405,-0.33489575789287906,-3.185074944376389
Satellite,0.5,Congo,pr_per_ccs,-1.5093612139265273,2.7774527083782323,-0.03289033771386545,1.268091494451705,-4.286813922304759
Satellite,0.5,Congo,pr_per_ccscdr,-0.04972381089180148,1.7252456091006154,0.01930462624593508,1.675521798208814,-1.7749694199924169
Satellite,0.5,Congo,pr_per_cdr,-0.09406831759996827,0.6397966689995437,0.04930270631402262,0.5457283513995754,-0.7338649865995119
Satellite,0.5,Congo,pr_per_now,-0.34432987759117645,1.413208641387902,0.0165358612519842,1.0688787637967254,-1.7575385189790784
Satellite,0.5,Congo,pr_per_per,-1.858703282937414,1.8382466704669584,0.13891808524024452,-0.020456612470455493,-3.6969499534043724
Satellite,0.5,Congo,pr_trmm,-2.5341233652572623,1.2930870670465868,0.030983661737527493,-1.2410362982106755,-3.827210432303849
Satellite,0.5,SEA,pr_chirps,-1.7051345834016778,1.0614360934331195,-0.055106129482490246,-0.6436984899685583,-2.7665706768347973
Satellite,0.5,SEA,pr_cmorph,-0.009351630655721959,1.449213868448901,0.06241126099534164,1.4398622377931791,-1.458565499104623
Satellite,0.5,SEA,pr_gpcp,0.0912389267493269,0.7324781056962253,-0.02814537609431775,0.8237170324455522,-0.6412391789468984
Satellite,0.5,SEA,pr_gpm,-0.7175062368828936,1.4191870527628156,0.025974037936696677,0.701680815879922,-2.1366932896457094
Satellite,0.5,SEA,pr_per_ccs,-2.764888671483323,1.495392369731593,-0.2162110332083806,-1.2694963017517302,-4.260281041214916
Satellite,0.5,SEA,pr_per_ccscdr,2.4033519402499626,2.2469416382971845,0.07485783906111824,4.6502935785471475,0.15641030195277805
Satellite,0.5,SEA,pr_per_cdr,2.201801859106155,1.10229109278489,-0.07020452476166457,3.304092951891045,1.0995107663212649
Satellite,0.5,SEA,pr_per_now,-0.05040687207827083,1.0275335407122639,-0.1387300432543138,0.977126668633993,-1.0779404127905348
Satellite,0.5,SEA,pr_per_per,-1.6598617756196319,1.15534331807724,-0.08740071817277247,-0.504518457542392,-2.8152050936968718
Satellite,0.5,SEA,pr_trmm,-1.0180836676684302,1.1190059886168011,-0.056781534950966835,0.10092232094837095,-2.137089656285231
Satellite,0.5,Tropics,pr_chirps,-0.3564027273233054,0.5652121468704127,0.0027088131076975983,0.20880941954710724,-0.921614874193718
Satellite,0.5,Tropics,pr_cmorph,-0.7132964924124531,0.7356064743012112,-0.012322881879729675,0.0223099818887581,-1.4489029667136641
Satellite,0.5,Tropics,pr_gpcp,0.1232283117297343,0.4358929108358497,0.016878301127993607,0.5591212225655839,-0.3126645991061154
Satellite,0.5,Tropics,pr_gpm,-1.262772751760625,0.6386754547593004,-0.0012427504408456043,-0.6240972970013247,-1.9014482065199254
Satellite,0.5,Tropics,pr_per_ccs,-1.560017740587285,0.8209775374115725,-0.10593642798555272,-0.7390402031757125,-2.3809952779988577
Satellite,0.5,Tropics,pr_per_ccscdr,-0.008829514798072705,0.8820105860109695,-0.06277366088342662,0.8731810712128968,-0.8908401008090422
Satellite,0.5,Tropics,pr_per_cdr,0.1452015527941094,0.4924253932955716,-0.017998607173122006,0.6376269460896811,-0.3472238405014622
Satellite,0.5,Tropics,pr_per_now,-0.2696298765101874,0.6863720364040582,-0.07385742568934524,0.4167421598938708,-0.9560019129142456
Satellite,0.5,Tropics,pr_per_per,-0.9315647181332065,0.6463805182542373,-0.027329228492911428,-0.28518419987896926,-1.5779452363874438
Satellite,0.5,Tropics,pr_trmm,-1.2688652339428401,0.5654816643264502,-0.013630864260300439,-0.7033835696163899,-1.8343468982692903
Satellite,1.0,Amazon,pr_chirps,-0.681081125437294,4.313772581308397,-0.03152033048714613,3.632691455871103,-4.994853706745691
Satellite,1.0,Amazon,pr_cmorph,-2.4274595058178288,3.238370167707971,-0.16514984664130258,0.810910661890142,-5.665829673525799
Satellite,1.0,Amazon,pr_gpcp,2.667224472424904,2.795076253682798,-0.006165023765625385,5.462300726107703,-0.1278517812578941
Satellite,1.0,Amazon,pr_gpm,-1.5996874337334461,2.1875988401057644,0.04759567296056584,0.5879114063723183,-3.787286273839211
Satellite,1.0,Amazon,pr_per_ccs,-2.0804021373824155,2.4772749752039216,0.025473829133860846,0.39687283782150606,-4.557677112586337
Satellite,1.0,Amazon,pr_per_ccscdr,-3.038531983856142,2.6763967170738563,-0.11324501042579706,-0.3621352667822859,-5.714928700929999
Satellite,1.0,Amazon,pr_per_cdr,-0.07896340611620578,2.065888940144288,-0.0277723136476244,1.986925534028082,-2.144852346260494
Satellite,1.0,Amazon,pr_per_now,-2.2781221103876366,2.709717080675217,-0.15584504646812766,0.43159497028758054,-4.987839191062854
Satellite,1.0,Amazon,pr_per_per,-2.4875464155855465,2.006782986345103,-0.1457749433278677,-0.48076342924044324,-4.494329401930649
Satellite,1.0,Amazon,pr_trmm,-0.3152031554853292,1.8743514393056724,0.04321111427375351,1.5591482838203432,-2.1895545947910016
Satellite,1.0,Congo,pr_chirps,1.5358158027991244,2.8881296681654636,0.010703379387222683,4.423945470964588,-1.3523138653663391
Satellite,1.0,Congo,pr_cmorph,6.798471480247735,3.8598933908728754,0.3606740323099716,10.658364871120611,2.9385780893748596
Satellite,1.0,Congo,pr_gpcp,-0.5190486183807276,2.1627422528873845,0.4997672941863414,1.6436936345066568,-2.681790871268112
Satellite,1.0,Congo,pr_gpm,7.638431020584329,2.130645817296361,0.6537459833203394,9.76907683788069,5.507785203287968
Satellite,1.0,Congo,pr_per_ccs,20.050975150481023,8.561392963364279,-0.2971247869585328,28.6123681138453,11.489582187116744
Satellite,1.0,Congo,pr_per_ccscdr,11.371049485041198,4.253188860831629,0.43752878078057234,15.624238345872826,7.117860624209569
Satellite,1.0,Congo,pr_per_cdr,-0.7736449839146136,2.2056352378142834,0.020487689252740388,1.4319902538996698,-2.9792802217288967
Satellite,1.0,Congo,pr_per_now,7.870443938164666,5.04571415476548,-0.0960722078859667,12.916158092930146,2.824729783399186
Satellite,1.0,Congo,pr_per_per,12.283644141508391,5.7526699408204145,0.6951550964757701,18.036314082328808,6.530974200687977
Satellite,1.0,Congo,pr_trmm,2.9671328938596853,2.7706609638217023,-0.12106504950419594,5.737793857681387,0.1964719300379829
Satellite,1.0,SEA,pr_chirps,-5.505188957495231,3.1091184824625957,-0.08029726905527965,-2.3960704750326354,-8.614307439957827
Satellite,1.0,SEA,pr_cmorph,-0.09549260511353144,3.1870283301609423,0.09707543732894844,3.091535725047411,-3.2825209352744738
Satellite,1.0,SEA,pr_gpcp,-4.031541403173714,3.5953877151920177,0.014773444307556005,-0.43615368798169607,-7.626929118365732
Satellite,1.0,SEA,pr_gpm,-3.45886244576085,3.6735372551576093,0.0644635227613552,0.21467480939675943,-7.132399700918459
Satellite,1.0,SEA,pr_per_ccs,-5.060292778070165,4.476120168486399,-0.3547021687733144,-0.5841726095837663,-9.536412946556563
Satellite,1.0,SEA,pr_per_ccscdr,-5.0825053817621635,6.137709995849998,-0.1655109712988502,1.0552046140878346,-11.220215377612162
Satellite,1.0,SEA,pr_per_cdr,-3.816786831178822,2.5156362120901976,-0.18254158181954203,-1.3011506190886242,-6.332423043269019
Satellite,1.0,SEA,pr_per_now,-3.3495706126631664,3.262202661001152,-0.24923928581786006,-0.0873679516620145,-6.611773273664318
Satellite,1.0,SEA,pr_per_per,-4.653642107271009,2.061048282255803,-0.3615375820180354,-2.5925938250152054,-6.714690389526812
Satellite,1.0,SEA,pr_trmm,-3.1527705397357217,3.2254410754397274,-0.11106121457270086,0.07267053570400561,-6.378211615175449
Satellite,1.0,Tropics,pr_chirps,-1.0795593763878975,2.036684996782378,-0.035458879281559684,0.9571256203944807,-3.1162443731702756
Satellite,1.0,Tropics,pr_cmorph,0.24292977949963085,1.84166158592186,0.021553397384731797,2.084591365421491,-1.5987318064222291
Satellite,1.0,Tropics,pr_gpcp,-0.19831381114025215,1.5437721305634655,0.028298472433516696,1.3454583194232135,-1.7420859417037176
Satellite,1.0,Tropics,pr_gpm,-0.6546241941961669,1.4363496705228729,0.051056838582602945,0.781725476326706,-2.09097386471904
Satellite,1.0,Tropics,pr_per_ccs,1.3690642153259485,2.263962268175551,-0.1608383816866979,3.6330264835014994,-0.8948980528496024
Satellite,1.0,Tropics,pr_per_ccscdr,-1.8807193500821144,2.3416227390338107,-0.10258565885700631,0.46090338895169625,-4.222342089115925
Satellite,1.0,Tropics,pr_per_cdr,-1.1512423655603568,1.1896139401279515,-0.03171966975369943,0.03837157456759477,-2.340856305688308
Satellite,1.0,Tropics,pr_per_now,-0.8533230467202946,1.7078668672017072,-0.19423121711677985,0.8545438204814126,-2.561189913922002
Satellite,1.0,Tropics,pr_per_per,-0.6092849616267657,1.5828582378602398,-0.1128392094595794,0.9735732762334741,-2.1921431994870053
Satellite,1.0,Tropics,pr_trmm,-1.5858515457312499,1.349224784843786,-0.050628822287540454,-0.23662676088746393,-2.935076330575036
Satellite,2.0,Amazon,pr_chirps,-8.26466675568487,9.521145874247159,-0.12089898155034065,1.2564791185622894,-17.78581262993203
Satellite,2.0,Amazon,pr_cmorph,0.49374974705312136,4.626263648241274,0.12490203174062608,5.120013395294395,-4.132513901188153
Satellite,2.0,Amazon,pr_gpcp,8.089520439549462,6.64960412461991,0.31103417774847186,14.739124564169373,1.439916314929552
Satellite,2.0,Amazon,pr_gpm,-4.583616332179641,5.089549168607524,-0.23494832824576564,0.505932836427883,-9.673165500787166
Satellite,2.0,Amazon,pr_per_ccs,8.317622360112733,5.461825415782265,0.5698774039661998,13.779447775894997,2.855796944330468
Satellite,2.0,Amazon,pr_per_ccscdr,4.876604632743075,8.707858527768895,0.18806419720706136,13.58446316051197,-3.83125389502582
Satellite,2.0,Amazon,pr_per_cdr,2.007680671005309,4.2105311219768105,-0.01846640945467116,6.218211792982119,-2.2028504509715017
Satellite,2.0,Amazon,pr_per_now,-8.93708714721372,8.133137213055596,0.043099378182067064,-0.8039499341581244,-17.070224360269314
Satellite,2.0,Amazon,pr_per_per,13.24652813032298,3.9131474540561784,0.7906319130714099,17.15967558437916,9.333380676266803
