Cat,Res,Region,Dataset,mean,sem,median,ci68_hi,ci68_lo
Reanalysis,0.1,Amazon,pr_era,0.04420338752357655,0.0915829665959727,0.001072994170841899,0.13578635411954926,-0.04737957907239616
Reanalysis,0.1,Congo,pr_era,0.12175772183894737,0.09398839620709096,0.024280054927408708,0.21574611804603833,0.027769325631856412
Reanalysis,0.1,SEA,pr_era,-0.3388134556815049,0.17486133609568252,-0.008101936466422866,-0.16395211958582237,-0.5136747917771874
Reanalysis,0.1,Tropics,pr_era,-0.0421639375648611,0.08113077136391947,0.0026335046759454594,0.03896683379905837,-0.12329470892878057
Reanalysis,0.25,Amazon,pr_era,-0.20540799305452945,2.254668786950081,-0.024606518046856797,2.049260793895552,-2.4600767800046106
Reanalysis,0.25,Congo,pr_era,-4.172571675454325,2.1475760780229973,-0.05458575092568326,-2.0249955974313276,-6.320147753477322
Reanalysis,0.25,SEA,pr_era,-2.2931670041930987,1.9985247271628903,-0.033578805276677094,-0.2946422770302084,-4.291691731355989
Reanalysis,0.25,Tropics,pr_era,-1.3911828722633193,1.0885818682527018,-0.04681534824653168,-0.3026010040106175,-2.4797647405160212
Reanalysis,0.5,Amazon,pr_era,14.575600392104425,9.548694721089028,0.030334227359514666,24.124295113193455,5.026905671015397
Reanalysis,0.5,Congo,pr_era,-9.11142686382266,7.121433473000061,0.21153229965107812,-1.9899933908225984,-16.23286033682272
Reanalysis,0.5,SEA,pr_era,-8.579590905787436,13.477542430539966,-1.84004913056703,4.89795152475253,-22.057133336327404
Reanalysis,0.5,Tropics,pr_era,2.7792970731825912,5.2159888492833435,-0.13760546719255706,7.995285922465935,-2.4366917761007523
Reanalysis,1.0,Amazon,pr_era,-21.315883946173606,10.149875720580777,-1.0637843726895122,-11.16600822559283,-31.465759666754384
Reanalysis,1.0,Amazon,pr_jra,-2.814480740567614,2.617483178323034,-0.12829745235009,-0.19699756224457987,-5.431963918890649
Reanalysis,1.0,Amazon,pr_merra,-5.561710391981341,6.051998015629502,-0.6375171266328008,0.49028762364816103,-11.613708407610844
Reanalysis,1.0,Amazon,pr_noaa,1.5664512436035363,1.5788184229283244,0.06011444473385582,3.1452696665318607,-0.012367179324788147
Reanalysis,1.0,Congo,pr_era,-0.2938596943539162,9.681301928555808,-0.13183138276464856,9.387442234201892,-9.975161622909724
Reanalysis,1.0,Congo,pr_jra,8.150484435236796,5.524762752145582,0.18689601229876307,13.675247187382379,2.6257216830912142
Reanalysis,1.0,Congo,pr_merra,14.308686663292503,14.513243492877612,-0.08484616830051071,28.821930156170115,-0.20455682958510835
Reanalysis,1.0,Congo,pr_noaa,1.1662823947804701,1.639090727989931,0.04014209183806779,2.8053731227704013,-0.4728083332094608
Reanalysis,1.0,SEA,pr_era,9.908497241402264,11.311035991615942,-0.4286537619529095,21.219533233018204,-1.4025387502136777
Reanalysis,1.0,SEA,pr_jra,-0.6112609438983616,4.019539109814916,-0.010571602768918721,3.4082781659165544,-4.630800053713278
Reanalysis,1.0,SEA,pr_merra,6.654514005173957,14.927982006062368,0.6019426092687048,21.582496011236326,-8.27346800088841
Reanalysis,1.0,SEA,pr_noaa,-1.0485565797522798,1.2968520478384207,-0.12053614966619221,0.2482954680861409,-2.3454086275907002
Reanalysis,1.0,Tropics,pr_era,-3.220991702080892,5.84525809922279,-0.39599382921671333,2.6242663971418985,-9.066249801303682
Reanalysis,1.0,Tropics,pr_jra,-0.2312358799091463,1.9138939728502824,-0.030561767395614142,1.682658092941136,-2.1451298527594287
Reanalysis,1.0,Tropics,pr_merra,-1.0026566721170773,5.608618085460152,-0.20900253027178878,4.605961413343074,-6.611274757577229
Reanalysis,1.0,Tropics,pr_noaa,0.7914585520303518,0.7726507999391973,0.020823147837865805,1.564109351969549,0.018807752091154484
Reanalysis,2.0,Amazon,pr_era,-8.591345549545862,11.388305585341179,-0.03868921984332993,2.7969600357953173,-19.979651134887042
Reanalysis,2.0,Amazon,pr_jra,3.595922151309532,6.64110686072453,-0.21883384897899744,10.23702901203406,-3.0451847094149977
Reanalysis,2.0,Amazon,pr_merra,7.687452749407107,13.831059254982103,-1.2483446458864103,21.51851200438921,-6.143606505574995
Reanalysis,2.0,Amazon,pr_noaa,13.343541692971625,7.145804106467445,0.08842200493949574,20.48934579943907,6.19773758650418
Reanalysis,2.0,Congo,pr_era,13.23101209544996,13.660430125594619,0.801044468519105,26.891442221044578,-0.4294180301446584
Reanalysis,2.0,Congo,pr_jra,2.2084499706345775,4.843303182820233,0.04193781768977445,7.051753153454811,-2.634853212185656
Reanalysis,2.0,Congo,pr_merra,50.725520590561636,41.1736199096321,0.28905885523023417,91.89914050019374,9.551900680929535
Reanalysis,2.0,Congo,pr_noaa,6.774101107130497,4.08674863669928,0.20478637809060374,10.860849743829778,2.6873524704312173
Reanalysis,2.0,SEA,pr_era,-10.072218114646136,6.070072006440159,-0.7589539666435272,-4.002146108205976,-16.142290121086294
Reanalysis,2.0,SEA,pr_jra,4.526729992838482,6.8346959782995675,0.16610491577579403,11.36142597113805,-2.3079659854610854
Reanalysis,2.0,SEA,pr_merra,-7.749835081479172,15.92344860534644,-0.7348372702907596,8.173613523867267,-23.673283686825613
Reanalysis,2.0,SEA,pr_noaa,-5.231944408886424,2.5494003091713986,-0.10337191476547165,-2.682544099715025,-7.781344718057822
Reanalysis,2.0,Tropics,pr_era,-5.01988199827283,5.98378340420681,-0.04632929478329354,0.9639014059339797,-11.00366540247964
Reanalysis,2.0,Tropics,pr_jra,0.6819936388998493,3.998371861430913,0.04192260343316212,4.680365500330762,-3.3163782225310636
Reanalysis,2.0,Tropics,pr_merra,6.997514270902359,10.743974333023765,-0.8740715322458339,17.741488603926122,-3.7464600621214057
Reanalysis,2.0,Tropics,pr_noaa,6.209111704350276,3.6686516732057655,0.03432622571167737,9.877763377556041,2.5404600311445105
Satellite,0.05,Amazon,pr_chirps,-0.07075698332150995,0.03581153255631235,-0.003860719492778148,-0.0349454507651976,-0.1065685158778223
Satellite,0.05,Amazon,pr_per_ccs,0.06942942749835816,0.09117652109687133,-0.0031689190078913504,0.16060594859522948,-0.021747093598513165
Satellite,0.05,Amazon,pr_per_ccscdr,0.030990656741947224,0.08453142500567795,-0.0025361646138835547,0.11552208174762518,-0.05354076826373073
Satellite,0.05,Amazon,pr_per_now,0.013265256661961301,0.05425688681575407,0.003705369960702686,0.06752214347771537,-0.04099163015379277
